23,1
57,1
61,1
62,1
72,1
74,1
78,1
83,1
16,2
18,2
22,2
73,2
85,2
86,2
37,3
51,3
81,3
5,4
20,4
30,4
39,4
42,4
46,4
48,4
53,4
66,4
67,4
70,4
84,4
87,4
91,4
93,4
99,4
4,5
20,5
30,5
41,5
46,5
48,5
53,5
66,5
80,5
84,5
85,5
93,5
21,6
36,6
55,6
16,7
18,7
39,7
73,7
85,7
37,8
45,8
63,8
10,9
11,9
24,9
28,9
35,9
38,9
42,9
58,9
75,9
92,9
9,10
11,10
42,10
58,10
75,10
9,11
10,11
28,11
35,11
56,11
19,12
38,12
41,12
45,12
63,12
77,12
16,13
43,13
46,13
49,13
50,13
54,13
59,13
87,13
89,13
94,13
37,14
68,14
28,15
35,15
38,15
42,15
92,15
2,16
7,16
13,16
18,16
19,16
26,16
39,16
53,16
64,16
73,16
78,16
85,16
33,17
37,17
45,17
51,17
2,18
7,18
16,18
39,18
64,18
73,18
82,18
85,18
12,19
16,19
41,19
45,19
63,19
77,19
4,20
5,20
30,20
36,20
48,20
53,20
71,20
84,20
6,21
36,21
55,21
2,22
39,22
85,22
1,23
49,23
53,23
57,23
67,23
72,23
74,23
79,23
83,23
9,24
37,24
65,25
89,25
96,25
97,25
98,25
16,26
85,26
33,27
37,27
51,27
65,27
68,27
85,27
9,28
11,28
15,28
35,28
51,28
56,28
75,28
65,29
4,30
5,30
20,30
46,30
48,30
53,30
70,30
80,30
84,30
93,30
40,31
53,31
60,31
86,31
88,31
86,32
88,32
17,33
27,33
37,33
65,33
68,33
42,34
56,34
58,34
75,34
9,35
11,35
15,35
28,35
38,35
42,35
46,35
75,35
92,35
6,36
20,36
21,36
51,36
55,36
3,37
8,37
14,37
17,37
24,37
27,37
33,37
51,37
68,37
73,37
76,37
9,38
12,38
15,38
35,38
42,38
4,39
7,39
16,39
18,39
22,39
58,39
63,39
66,39
73,39
82,39
84,39
85,39
31,40
49,40
60,40
88,40
5,41
12,41
19,41
45,41
63,41
77,41
85,41
100,41
4,42
9,42
10,42
15,42
34,42
35,42
38,42
75,42
92,42
13,43
45,43
54,43
59,43
87,43
65,44
89,44
8,45
12,45
17,45
19,45
41,45
43,45
63,45
77,45
90,45
100,45
4,46
5,46
13,46
30,46
35,46
47,46
48,46
65,46
80,46
46,47
61,47
62,47
72,47
74,47
79,47
81,47
4,48
5,48
20,48
30,48
46,48
53,48
65,48
66,48
80,48
84,48
85,48
93,48
13,49
23,49
40,49
87,49
13,50
59,50
87,50
3,51
17,51
27,51
28,51
36,51
37,51
65,51
68,51
65,52
71,52
89,52
97,52
4,53
5,53
16,53
20,53
23,53
30,53
31,53
48,53
84,53
96,53
99,53
13,54
43,54
87,54
6,55
21,55
36,55
11,56
28,56
34,56
58,56
1,57
23,57
61,57
62,57
78,57
9,58
10,58
34,58
39,58
56,58
78,58
13,59
43,59
50,59
61,59
65,59
31,60
40,60
69,60
86,60
88,60
1,61
47,61
57,61
59,61
72,61
79,61
1,62
47,62
57,62
66,62
67,62
72,62
74,62
8,63
12,63
19,63
39,63
41,63
45,63
77,63
90,63
100,63
16,64
18,64
73,64
85,64
25,65
27,65
29,65
33,65
44,65
46,65
48,65
51,65
52,65
59,65
66,65
70,65
71,65
89,65
91,65
92,65
96,65
97,65
98,65
4,66
5,66
39,66
48,66
62,66
65,66
84,66
93,66
4,67
23,67
62,67
78,67
79,67
14,68
27,68
33,68
37,68
51,68
76,68
60,69
86,69
88,69
4,70
30,70
65,70
20,71
52,71
65,71
89,71
1,72
23,72
47,72
61,72
62,72
73,72
2,73
7,73
16,73
18,73
37,73
39,73
64,73
72,73
82,73
85,73
1,74
23,74
47,74
62,74
79,74
81,74
9,75
10,75
28,75
34,75
35,75
42,75
37,76
68,76
12,77
19,77
41,77
45,77
63,77
1,78
16,78
57,78
58,78
67,78
23,79
47,79
61,79
67,79
74,79
83,79
5,80
30,80
46,80
48,80
84,80
3,81
47,81
74,81
18,82
39,82
73,82
85,82
1,83
23,83
79,83
4,84
5,84
20,84
30,84
39,84
48,84
53,84
66,84
80,84
2,85
5,85
7,85
16,85
18,85
22,85
26,85
27,85
39,85
41,85
48,85
64,85
73,85
82,85
87,85
95,85
2,86
31,86
32,86
60,86
69,86
88,86
4,87
13,87
43,87
49,87
50,87
54,87
85,87
94,87
31,88
32,88
40,88
60,88
69,88
86,88
13,89
25,89
44,89
52,89
65,89
71,89
96,89
97,89
98,89
45,90
63,90
4,91
65,91
9,92
15,92
35,92
42,92
65,92
4,93
5,93
30,93
48,93
66,93
13,94
87,94
85,95
25,96
53,96
65,96
89,96
98,96
25,97
52,97
65,97
89,97
25,98
65,98
89,98
96,98
4,99
53,99
41,100
45,100
63,100
