20,1
45,1
54,1
60,1
72,1
89,1
10,2
11,2
35,2
61,2
65,2
7,3
10,3
35,3
37,3
61,3
94,3
35,4
59,4
61,4
77,4
13,5
25,5
69,5
84,5
14,6
67,6
71,6
82,6
90,6
98,6
3,7
10,7
35,7
42,7
61,7
64,7
70,7
98,7
34,8
52,8
57,8
85,8
16,9
100,9
2,10
3,10
7,10
35,10
37,10
42,10
59,10
61,10
77,10
100,10
2,11
12,11
14,11
17,11
21,11
25,11
30,11
35,11
39,11
46,11
49,11
63,11
69,11
84,11
87,11
88,11
93,11
98,11
11,12
5,13
25,13
69,13
76,13
84,13
96,13
6,14
11,14
21,14
25,14
38,14
43,14
53,14
67,14
71,14
76,14
81,14
82,14
90,14
50,15
54,15
9,16
23,16
30,16
94,16
100,16
11,17
38,17
69,17
79,17
81,17
98,17
22,18
25,18
28,18
69,18
78,18
30,19
62,19
75,19
97,19
100,19
1,20
27,20
45,20
51,20
58,20
60,20
72,20
80,20
89,20
11,21
14,21
82,21
90,21
18,22
25,22
38,22
69,22
16,23
25,23
30,23
75,23
94,23
100,23
28,24
32,24
40,24
44,24
63,24
68,24
81,24
91,24
95,24
99,24
5,25
11,25
13,25
14,25
18,25
22,25
23,25
33,25
36,25
59,25
69,25
73,25
76,25
78,25
84,25
86,25
92,25
96,25
34,26
57,26
65,26
97,26
20,27
45,27
18,28
24,28
32,28
40,28
44,28
47,28
48,28
58,28
81,28
91,28
95,28
98,28
99,28
44,29
47,29
48,29
11,30
16,30
19,30
23,30
31,30
41,30
62,30
63,30
75,30
100,30
30,31
41,31
94,31
100,31
24,32
28,32
81,32
99,32
25,33
69,33
8,34
26,34
57,34
85,34
97,34
2,35
3,35
4,35
7,35
10,35
11,35
37,35
42,35
59,35
61,35
64,35
70,35
25,36
69,36
3,37
10,37
35,37
61,37
14,38
17,38
22,38
63,38
79,38
98,38
11,39
46,39
88,39
24,40
28,40
47,40
55,40
63,40
68,40
81,40
95,40
30,41
31,41
75,41
100,41
7,42
10,42
35,42
61,42
71,42
14,43
24,44
28,44
29,44
48,44
63,44
68,44
91,44
95,44
1,45
20,45
27,45
72,45
11,46
39,46
88,46
100,46
28,47
29,47
40,47
48,47
58,47
63,47
87,47
91,47
99,47
28,48
29,48
44,48
47,48
11,49
54,49
56,49
15,50
54,50
20,51
80,51
8,52
55,52
65,52
85,52
14,53
90,53
1,54
15,54
49,54
50,54
56,54
83,54
40,55
52,55
65,55
74,55
85,55
49,56
54,56
83,56
8,57
26,57
34,57
65,57
74,57
85,57
97,57
20,58
28,58
47,58
68,58
81,58
91,58
4,59
10,59
25,59
35,59
61,59
64,59
70,59
77,59
1,60
20,60
80,60
2,61
3,61
4,61
7,61
10,61
35,61
37,61
42,61
59,61
64,61
70,61
77,61
84,61
19,62
30,62
94,62
100,62
11,63
24,63
30,63
38,63
40,63
44,63
47,63
81,63
99,63
7,64
35,64
59,64
61,64
84,64
2,65
26,65
52,65
55,65
57,65
85,65
79,66
98,66
6,67
14,67
82,67
90,67
24,68
40,68
44,68
58,68
69,68
89,68
99,68
5,69
11,69
13,69
17,69
18,69
22,69
25,69
33,69
36,69
68,69
73,69
76,69
78,69
84,69
86,69
96,69
100,69
7,70
35,70
59,70
61,70
6,71
14,71
42,71
99,71
1,72
20,72
45,72
80,72
25,73
69,73
76,73
84,73
55,74
57,74
19,75
23,75
30,75
41,75
98,75
100,75
13,76
14,76
25,76
69,76
73,76
78,76
84,76
96,76
4,77
10,77
59,77
61,77
18,78
25,78
69,78
76,78
84,78
17,79
38,79
66,79
98,79
100,79
20,80
51,80
60,80
72,80
14,81
17,81
24,81
28,81
32,81
40,81
58,81
63,81
91,81
99,81
100,81
6,82
14,82
21,82
67,82
90,82
54,83
56,83
5,84
11,84
13,84
25,84
61,84
64,84
69,84
73,84
76,84
78,84
86,84
92,84
96,84
98,84
8,85
34,85
52,85
55,85
57,85
65,85
90,85
97,85
25,86
69,86
84,86
11,87
47,87
93,87
98,87
11,88
39,88
46,88
1,89
20,89
68,89
98,89
6,90
14,90
21,90
53,90
67,90
82,90
85,90
24,91
28,91
44,91
47,91
58,91
81,91
95,91
25,92
84,92
96,92
11,93
87,93
3,94
16,94
23,94
31,94
62,94
98,94
100,94
24,95
28,95
40,95
44,95
91,95
99,95
13,96
25,96
69,96
76,96
84,96
92,96
19,97
26,97
34,97
57,97
85,97
6,98
7,98
11,98
17,98
28,98
38,98
66,98
75,98
79,98
84,98
87,98
89,98
94,98
100,98
24,99
28,99
32,99
47,99
63,99
68,99
71,99
81,99
95,99
9,100
10,100
16,100
19,100
23,100
30,100
31,100
41,100
46,100
62,100
69,100
75,100
79,100
81,100
94,100
98,100
