8,1
12,1
29,1
41,1
46,1
63,1
77,1
81,1
89,1
96,1
6,2
7,2
10,2
23,2
27,2
30,2
36,2
55,2
61,2
72,2
74,2
79,2
89,2
93,2
14,3
38,3
51,3
52,3
53,3
76,3
10,4
66,4
84,4
7,5
18,5
82,5
85,5
94,5
2,6
32,6
34,6
60,6
62,6
66,6
70,6
83,6
90,6
96,6
2,7
5,7
22,7
26,7
39,7
54,7
94,7
1,8
41,8
63,8
11,9
19,9
24,9
25,9
29,9
42,9
75,9
89,9
2,10
4,10
16,10
33,10
46,10
62,10
64,10
66,10
83,10
84,10
88,10
9,11
24,11
25,11
29,11
42,11
75,11
87,11
1,12
41,12
63,12
77,12
81,12
48,13
87,13
3,14
38,14
51,14
52,14
53,14
38,15
76,15
10,16
32,16
66,16
76,17
5,18
66,18
94,18
9,19
25,19
29,19
35,19
36,19
42,19
58,19
75,19
44,20
78,20
89,20
96,20
36,21
55,21
7,22
44,22
85,22
94,22
95,22
2,23
44,23
79,23
93,23
9,24
11,24
25,24
29,24
55,24
75,24
9,25
11,25
19,25
24,25
28,25
29,25
35,25
42,25
75,25
86,25
7,26
37,26
94,26
2,27
79,27
92,27
93,27
98,27
25,28
29,28
34,28
75,28
94,28
1,29
9,29
11,29
19,29
24,29
25,29
28,29
35,29
42,29
56,29
58,29
68,29
75,29
78,29
82,29
86,29
87,29
93,29
96,29
2,30
65,30
78,30
87,30
89,30
96,30
32,31
69,31
71,31
78,31
90,31
6,32
16,32
31,32
40,32
60,32
62,32
69,32
71,32
78,32
81,32
83,32
90,32
94,32
10,33
66,33
89,33
6,34
28,34
75,34
19,35
25,35
29,35
75,35
79,35
86,35
2,36
19,36
21,36
55,36
57,36
78,36
96,36
97,36
26,37
78,37
89,37
96,37
3,38
14,38
15,38
51,38
52,38
53,38
7,39
94,39
32,40
62,40
71,40
90,40
93,40
94,40
1,41
8,41
12,41
60,41
63,41
77,41
81,41
9,42
11,42
19,42
25,42
29,42
56,42
75,42
86,42
87,43
20,44
22,44
23,44
78,44
89,44
96,44
87,45
98,45
1,46
10,46
64,46
66,46
84,46
96,46
93,47
13,48
54,48
59,48
70,48
80,48
87,48
51,49
52,49
53,49
54,50
70,50
87,50
3,51
14,51
38,51
49,51
52,51
53,51
3,52
14,52
38,52
49,52
51,52
3,53
14,53
38,53
49,53
51,53
7,54
48,54
50,54
80,54
87,54
2,55
21,55
24,55
36,55
66,55
67,55
71,55
78,55
79,55
89,55
97,55
29,56
42,56
75,56
36,57
72,57
79,57
93,57
97,57
19,58
29,58
75,58
86,58
48,59
76,59
78,59
87,59
6,60
32,60
41,60
2,61
93,61
6,62
10,62
32,62
40,62
69,62
71,62
1,63
8,63
12,63
41,63
77,63
81,63
92,63
10,64
46,64
66,64
30,65
71,65
78,65
89,65
96,65
4,66
6,66
10,66
16,66
18,66
33,66
46,66
55,66
64,66
75,66
84,66
88,66
96,66
55,67
78,67
89,67
94,67
96,67
29,68
75,68
31,69
32,69
62,69
87,69
6,70
48,70
50,70
87,70
31,71
32,71
40,71
55,71
62,71
65,71
2,72
57,72
79,72
93,72
98,72
94,73
2,74
79,74
93,74
9,75
11,75
19,75
24,75
25,75
28,75
29,75
34,75
35,75
42,75
56,75
58,75
66,75
68,75
76,75
79,75
86,75
89,75
96,75
100,75
3,76
15,76
17,76
59,76
75,76
1,77
12,77
41,77
63,77
78,77
81,77
20,78
29,78
30,78
31,78
32,78
36,78
37,78
44,78
55,78
59,78
65,78
67,78
77,78
85,78
89,78
91,78
96,78
99,78
100,78
2,79
23,79
27,79
35,79
55,79
57,79
72,79
74,79
75,79
87,79
93,79
48,80
54,80
87,80
1,81
12,81
32,81
41,81
63,81
77,81
5,82
29,82
85,82
94,82
6,83
10,83
32,83
90,83
4,84
10,84
46,84
66,84
5,85
22,85
78,85
82,85
94,85
25,86
29,86
35,86
42,86
58,86
75,86
11,87
13,87
29,87
30,87
43,87
45,87
48,87
50,87
54,87
59,87
69,87
70,87
79,87
80,87
10,88
66,88
1,89
2,89
9,89
20,89
30,89
33,89
37,89
44,89
55,89
65,89
67,89
75,89
78,89
96,89
99,89
100,89
6,90
31,90
32,90
40,90
83,90
78,91
96,91
27,92
63,92
93,92
2,93
23,93
27,93
29,93
40,93
47,93
57,93
61,93
72,93
74,93
79,93
92,93
98,93
5,94
7,94
18,94
22,94
26,94
28,94
32,94
39,94
40,94
67,94
73,94
82,94
85,94
95,94
22,95
94,95
1,96
6,96
20,96
29,96
30,96
36,96
37,96
44,96
46,96
65,96
66,96
67,96
75,96
78,96
89,96
91,96
99,96
100,96
36,97
55,97
57,97
27,98
45,98
72,98
93,98
78,99
89,99
96,99
75,100
78,100
89,100
96,100
